관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
서울특별시 용산구청,서울특별시 용산구 이촌동 209-22,서울특별시 용산구 이촌동 206-1,생활방범,1,200,새싹 어린이 공원,30,Nov-16,02-2199-6662,37.52695,126.954483,2016-09-27
서울특별시 용산구청,서울특별시 용산구 이촌동 209-22,서울특별시 용산구 이촌동 172-1,생활방범,1,200,한강공원 출구,30,Feb-16,02-2199-6662,37.527466,126.953523,2016-09-27
서울특별시 용산구청,서울특별시 용산구 이태원로20길 32,서울특별시 용산구 이태원동 74-45,생활방범,2,200,한국야쿠르트 앞,30,Dec-16,02-2199-6662,37.563063,126.957499,2016-09-27
서울특별시 용산구청,서울특별시 용산구 우사단로 37,서울특별시 용산구 이태원동 132-4,생활방범,2,41,킹클럽 맞은 편,30,Dec-16,02-2199-6662,37.565414,126.958296,2016-09-27
서울특별시 용산구청,서울특별시 용산구 회나무로44길 154,서울특별시 용산구 이태원동 154-7,생활방범,2,41,이태원빌라 옆,30,Dec-16,02-2199-6662,37.561605,126.962359,2016-09-27
서울특별시 용산구청,서울특별시 용산구 녹사평대로40길 46,서울특별시 용산구 이태원동 457-3,생활방범,2,41,Aussie Shop 앞,30,Dec-16,02-2199-6662,37.559626,126.95915,2016-09-27
서울특별시 용산구청,서울특별시 용산구 이태원로16길 24-1,서울특별시 용산구 이태원동 63-17,생활방범,2,41,주택 앞,30,Feb-16,02-2199-6662,37.562277,126.957918,2016-09-27
서울특별시 용산구청,서울특별시 용산구 녹사평대로40다길 30,서울특별시 용산구 이태원동 187,생활방범,2,41,럭키하이마트 앞 놀이터,30,Jul-16,02-2199-6662,37.560865,126.960591,2016-09-27
서울특별시 용산구청,서울특별시 용산구 보광로46길 9,서울특별시 용산구 이태원동 20-78,생활방범,2,41,휘트니스헬스 뒤 주차장,30,Jul-16,02-2199-6662,37.565821,126.955614,2016-09-27
서울특별시 용산구청,서울특별시 용산구 보광로46길 9,서울특별시 용산구 이태원동 140-2,차량방범,1,41,보광초등학교 입구,30,Aug-16,02-2199-6662,37.532921,126.996324,2016-09-27
서울특별시 용산구청,서울특별시 용산구 보광로 119,서울특별시 용산구 이태원동 130-42,차량방범,2,41,해롯앤틱갤러리 앞,30,Aug-16,02-2199-6662,37.533302,126.994207,2016-09-27
서울특별시 용산구청,서울특별시 용산구 녹사평대로26길 51,서울특별시 용산구 이태원동 83-1,생활방범,4,130,외인차고 앞,30,Aug-16,02-2199-6662,37.563224,126.956183,2016-09-27
서울특별시 용산구청,서울특별시 용산구 보광로55길 15,서울특별시 용산구 이태원동 180-21,생활방범,3,130,그린빌라 앞,30,Aug-16,02-2199-6662,37.563941,126.95749,2016-09-27
서울특별시 용산구청,서울특별시 용산구 이태원로26길 45,서울특별시 용산구 이태원동 96-100,생활방범,2,130,골목길,30,Aug-16,02-2199-6662,37.56407,126.956922,2016-09-27
서울특별시 용산구청,서울특별시 용산구 이태원로17길 7-15,서울특별시 용산구 이태원동 166-14,생활방범,2,130,골든빌2차 위쪽,30,Aug-16,02-2199-6662,37.561802,126.960178,2016-09-27
서울특별시 용산구청,서울특별시 용산구 이태원로27가길 41,서울특별시 용산구 이태원동 119-9,생활방범,1,130,해밀턴호텔 뒤(쿠치나아카 앞),30,Aug-16,02-2199-6662,37.563404,126.959916,2016-09-27
서울특별시 용산구청,서울특별시 용산구 이태원로27가길 41,서울특별시 용산구 이태원1동 18-8,어린이보호,1,130,보광초 정문 옆 보도,30,Dec-16,02-2199-6662,37.566134,126.956872,2016-09-27
서울특별시 용산구청,서울특별시 용산구 이태원로 171,서울특별시 용산구 이태원1동 119-11,차량방범,2,41,노스비치,30,Jun-16,02-2199-6662,37.53464,126.993158,2016-09-27
서울특별시 용산구청,서울특별시 용산구 이태원로 188-1,서울특별시 용산구 이태원1동 127-5,차량방범,2,41,파리양복점,30,Jun-16,02-2199-6662,37.534266,126.994927,2016-09-27
서울특별시 용산구청,서울특별시 용산구 이태원로 153,서울특별시 용산구 이태원1동 172-2,차량방범,2,41,외환은행,30,Jun-16,02-2199-6662,37.53459,126.991005,2016-09-27
서울특별시 용산구청,서울특별시 용산구 우사단로 11-1,서울특별시 용산구 이태원1동 20-17,어린이보호,1,130,대화여관 앞,30,Nov-16,02-2199-6662,37.566332,126.955795,2016-09-27
서울특별시 용산구청,서울특별시 용산구 우사단로6길 9,서울특별시 용산구 이태원동 15-10,생활방범,2,130,여관앞 삼거리,30,Mar-16,02-2199-6662,37.566688,126.956431,2016-09-27
서울특별시 용산구청,서울특별시 용산구 이태원로 191,서울특별시 용산구 이태원1동 123-26,생활방범,2,130,삼성 어린이집 앞,30,Oct-16,02-2199-6662,37.565293,126.959841,2016-09-27
서울특별시 용산구청,서울특별시 용산구 이태원로23길 36,서울특별시 용산구 이태원1동 120-5,생활방범,2,130,부영주차장 앞,30,Oct-16,02-2199-6662,37.562351,126.960795,2016-09-27
서울특별시 용산구청,서울특별시 용산구 이태원로26길 22,서울특별시 용산구 이태원1동 129-6,생활방범,2,130,데뷰(술집) 앞,30,Feb-16,02-2199-6662,37.563893,126.958139,2016-09-27
서울특별시 용산구청,서울특별시 용산구 보광로50길 23,서울특별시 용산구 이태원1동 15-22앞,어린이보호,2,130,보광초등학교 앞 골목,30,Oct-16,02-2199-6662,37.531868,126.996149,2016-09-27
서울특별시 용산구청,서울특별시 용산구 이태원로143,서울특별시 용산구 이태원동 56-13,차량방범,2,41,이태원 입구진입로,30,Dec-16,02-2199-6662,37.533996,126.989349,2016-09-27
서울특별시 용산구청,서울특별시 용산구 이태원로 197,서울특별시 용산구 이태원동124-4,차량방범,2,200,카페베네 이태원점 앞,30,Sep-16,02-2199-6662,37.534823,126.995927,2016-09-27
서울특별시 용산구청,서울특별시 용산구 이태원로 27가길,서울특별시 용산구 이태원동 123-1,차량방범,2,200,이태원숯불갈비 모퉁이,30,Dec-16,02-2199-6662,37.534998,126.995238,2016-09-27
서울특별시 용산구청,서울특별시 용산구 보광로59-54,서울특별시 용산구 이태원동 59-4,생활방범,3,130,구청옆 편의점앞 사거리,30,Nov-16,02-2199-6662,37.561393,126.958429,2016-09-27
서울특별시 용산구청,서울특별시 용산구 보광로59-54,서울특별시 용산구 이태원동 455-52,어린이보호,2,130,이태원초등학교,30,Dec-16,02-2199-6662,37.534455,126.988808,2016-09-27
서울특별시 용산구청,서울특별시 용산구 회나무로44가길 76,서울특별시 용산구 이태원동 204-3,생활방범,3,130,이태원빌라 옆,30,Dec-16,02-2199-6662,37.562669,126.963815,2016-09-27
서울특별시 용산구청,서울특별시 용산구 회나무로12나길 5,서울특별시 용산구 이태원동 223-23,생활방범,2,200,디지텍 고교 앞,30,Dec-16,02-2199-6662,37.561591,126.964109,2016-09-27
서울특별시 용산구청,서울특별시 용산구 소월로40길 78,서울특별시 용산구 이태원동 258-245,생활방범,3,130,빌라 뒤,30,Dec-16,02-2199-6662,37.563347,126.968009,2016-09-27
서울특별시 용산구청,서울특별시 용산구 소월로40길 53,서울특별시 용산구 이태원동 260-54,생활방범,2,41,남산체육관 뒤,30,Dec-16,02-2199-6662,37.562362,126.968371,2016-09-27
서울특별시 용산구청,서울특별시 용산구 녹사평대로46길 54,서울특별시 용산구 이태원동 289-3,생활방범,3,130,어린이공원 앞,30,Dec-16,02-2199-6662,37.560529,126.963423,2016-09-27
서울특별시 용산구청,서울특별시 용산구 녹사평대로40나길 56,서울특별시 용산구 이태원동 367-1,생활방범,2,200,세탁소 옆,30,Dec-16,02-2199-6662,37.560171,126.962078,2016-09-27
서울특별시 용산구청,서울특별시 용산구 녹사평대로40길 19,서울특별시 용산구 이태원동 406,생활방범,2,41,이태원초등학교 후문,30,Jul-16,02-2199-6662,37.559002,126.960322,2016-09-27
서울특별시 용산구청,서울특별시 용산구 회나무로41길 50,서울특별시 용산구 이태원동 258-61,생활방범,2,41,계단 아래,30,Jul-16,02-2199-6662,37.563863,126.968654,2016-09-27
서울특별시 용산구청,서울특별시 용산구 회나무로41길 50,서울특별시 용산구 이태원동 258-467,생활방범,1,41,라틴아메리카 공원,30,Jul-16,02-2199-6662,37.540773,126.997028,2016-09-27
서울특별시 용산구청,서울특별시 용산구 회나무로13가길 64,서울특별시 용산구 이태원동 247-1,생활방범,3,130,한영슈퍼 사거리,30,Aug-16,02-2199-6662,37.563439,126.967084,2016-09-27
서울특별시 용산구청,서울특별시 용산구 녹사평대로46길 36,서울특별시 용산구 이태원동 324-12,생활방범,2,130,경리단 뒤쪽,30,Aug-16,02-2199-6662,37.559922,126.962996,2016-09-27
서울특별시 용산구청,서울특별시 용산구 녹사평대로46길 36,서울특별시 용산구 이태원동 154-23,생활방범,2,130,이태원삼호빌라,30,Aug-16,02-2199-6662,37.561271,126.962423,2016-09-27
서울특별시 용산구청,서울특별시 용산구 회나무로28길 62,서울특별시 용산구 이태원동 208-18,생활방범,3,130,현진빌라 앞,30,Aug-16,02-2199-6662,37.564183,126.964235,2016-09-27
서울특별시 용산구청,서울특별시 용산구 회나무로13가길 16,서울특별시 용산구 이태원2동 253-7,어린이보호,1,130,유성유치원 정문 앞,30,Dec-16,02-2199-6662,37.561448,126.966672,2016-09-27
서울특별시 용산구청,서울특별시 용산구 녹사평대로40길 19,서울특별시 용산구 이태원2동 406,어린이보호,1,130,수영장 입구,30,Nov-16,02-2199-6662,37.559607,126.961272,2016-09-27
서울특별시 용산구청,서울특별시 용산구 녹사평대로 210-26,서울특별시 용산구 이태원2동 431-2,어린이보호,1,130,수영장 뒷편,30,Nov-16,02-2199-6662,37.559071,126.960951,2016-09-27
서울특별시 용산구청,서울특별시 용산구 녹사평대로46가길 6,서울특별시 용산구 이태원2동 341-18,어린이보호,2,130,다래이용원 옆,30,Nov-16,02-2199-6662,37.559534,126.962333,2016-09-27
서울특별시 용산구청,서울특별시 용산구 녹사평대로40나길 11,서울특별시 용산구 이태원2동 450-2,어린이보호,2,130,그린마트 앞,30,Nov-16,02-2199-6662,37.559567,126.95992,2016-09-27
서울특별시 용산구청,서울특별시 용산구 녹사평대로 210-7,서울특별시 용산구 이태원동 416-1,생활방범,2,130,이태원우체국뒤 이태원초교담장,30,Mar-16,02-2199-6662,37.559007,126.961687,2016-09-27
서울특별시 용산구청,서울특별시 용산구 회나무로28길 35,서울특별시 용산구 이태원동 210-39,생활방범,2,130,영진식품옆 삼거리,30,Mar-16,02-2199-6662,37.563554,126.965131,2016-09-27
서울특별시 용산구청,서울특별시 용산구 회나무로28길 35,서울특별시 용산구 이태원2동 463,생활방범,1,130,성남어린이공원내,30,Jul-16,02-2199-6662,37.543572,126.989278,2016-09-27
서울특별시 용산구청,서울특별시 용산구 회나무로28길 35,서울특별시 용산구 이태원2동 463,생활방범,1,130,성남어린이공원내,30,Jul-16,02-2199-6662,37.543572,126.989278,2016-09-27
서울특별시 용산구청,서울특별시 용산구 회나무로42길 32,서울특별시 용산구 이태원2동 5-26,생활방범,3,130,필리핀대사관 뒤 사거리,30,Oct-16,02-2199-6662,37.564509,126.966265,2016-09-27
서울특별시 용산구청,서울특별시 용산구 회나무로 34,서울특별시 용산구 이태원2동 225-10,생활방범,2,130,네네치킨 옆,30,Oct-16,02-2199-6662,37.56129,126.965541,2016-09-27
서울특별시 용산구청,서울특별시 용산구 회나무로28가길 19,서울특별시 용산구 이태원2동 212-39,생활방범,3,130,주택앞,30,Feb-16,02-2199-6662,37.56248,126.964057,2016-09-27
서울특별시 용산구청,서울특별시 용산구 회나무로35길63,서울특별시 용산구 이태원동 229-5,차량방범,2,41,하얏트 호텔올라가는 언덕,30,Aug-16,02-2199-6662,37.54032,126.993478,2016-09-27
서울특별시 용산구청,서울특별시 용산구 회나무로26길 12,서울특별시 용산구 이태원동 226-3,차량방범,2,130,회나무로 중간 삼거리,30,Feb-16,02-2199-6662,37.539567,126.991294,2016-09-27
서울특별시 용산구청,서울특별시 용산구 녹사평대로 46가길30,서울특별시 용산구 이태원동193-77,생활방범,3,130,중간빌라,30,Nov-16,02-2199-6662,37.560502,126.961927,2016-09-27
서울특별시 용산구청,서울특별시 용산구 소월로38가길21,서울특별시 용산구 이태원동 261-10,생활방범,1,130,성남어린이공원앞,30,Nov-16,02-2199-6662,37.561125,126.969708,2016-09-27
서울특별시 용산구청,서울특별시 용산구 소월로38가길21,서울특별시 용산구 이태원동 251-15,어린이보호,3,130,유성유치원,30,Dec-16,02-2199-6662,37.561664,126.967563,2016-09-27
서울특별시 용산구청,서울특별시 용산구 소월로38가길21,서울특별시 용산구 이태원동 411,어린이보호,3,130,이태원초등학교,30,Dec-16,02-2199-6662,37.559131,126.962072,2016-09-27
서울특별시 용산구청,서울특별시 용산구 소월로38가길21,서울특별시 용산구 이태원동,생활방범,4,130,부군당부근,30,Apr-16,02-2199-6662,37.536226,126.9896,2016-09-27
서울특별시 용산구청,서울특별시 용산구 녹사평대로 254,서울특별시 용산구 이태원동 729,차량방범,2,200,이태원대림아파트 앞,30,May-16,02-2199-6662,37.541077,126.988802,2016-09-27
서울특별시 용산구청,서울특별시 용산구 녹사평대로 54길12,서울특별시 용산구 이태원동 627,생활방범,2,130,용산재활용 센터 앞,30,Sep-16,02-2199-6662,37.539225,126.987868,2016-09-27
서울특별시 용산구청,서울특별시 용산구 녹사평대로 54길12,서울특별시 용산구 이태원동 260-87,생활방범,2,41,이태원마을숲소공원,30,May-16,02-2199-6662,37.541263,126.991536,2016-09-27
서울특별시 용산구청,서울특별시 용산구 녹사평대로 54길12,서울특별시 용산구 이태원동 286-1,생활방범,2,130,이태원어린이공원,30,Sep-16,02-2199-6662,37.538385,126.98934,2016-09-27
서울특별시 용산구청,서울특별시 용산구 장문로45가길 39,서울특별시 용산구 한남동 568-57,생활방범,2,41,청석슈퍼 앞,30,Dec-16,02-2199-6662,37.572206,126.953538,2016-09-27
서울특별시 용산구청,서울특별시 용산구 독서당로5길 16-17,서울특별시 용산구 한남동 568-172,생활방범,2,130,비상소화장치 옆,30,Dec-16,02-2199-6662,37.573403,126.953502,2016-09-27
서울특별시 용산구청,서울특별시 용산구 대사관로24가길 15,서울특별시 용산구 한남동 647-1,생활방범,2,130,태성빌라 뒤,30,Dec-16,02-2199-6662,37.572352,126.957353,2016-09-27
서울특별시 용산구청,서울특별시 용산구 대사관로30가길 27,서울특별시 용산구 한남동 649-1,생활방범,2,130,만물슈퍼 앞,30,Dec-16,02-2199-6662,37.572352,126.95646,2016-09-27
서울특별시 용산구청,서울특별시 용산구 대사관로20길 38,서울특별시 용산구 한남동 653-58,생활방범,3,130,자스민하우스 앞,30,Dec-16,02-2199-6662,37.571171,126.957459,2016-09-27
서울특별시 용산구청,서울특별시 용산구 대사관로11길 8-15,서울특별시 용산구 한남동 657-15②,생활방범,3,200,캄보디아 대사관 뒤,30,Dec-16,02-2199-6662,37.571125,126.959265,2016-09-27
서울특별시 용산구청,서울특별시 용산구 이태원로54길 43,서울특별시 용산구 한남동 684-6②,생활방범,2,41,한일 경로당앞,30,Dec-16,02-2199-6662,37.570841,126.963358,2016-09-27
서울특별시 용산구청,서울특별시 용산구 이태원로54길 58,서울특별시 용산구 한남동 683-52②,생활방범,2,130,고향마트 맞은 편,30,Dec-16,02-2199-6662,37.5698,126.961334,2016-09-27
서울특별시 용산구청,서울특별시 용산구 대사관로5길 27,서울특별시 용산구 한남동 685-10②,생활방범,2,130,철물점 옆,30,Dec-16,02-2199-6662,37.569214,126.960673,2016-09-27
서울특별시 용산구청,서울특별시 용산구 우사단로10길 41,서울특별시 용산구 한남동 732-150②,생활방범,2,130,이슬람 사원 앞,30,Dec-16,02-2199-6662,37.567445,126.957758,2016-09-27
서울특별시 용산구청,서울특별시 용산구 우사단로10길 41,서울특별시 용산구 한남동 732-9②,생활방범,2,200,다세대주택 앞,30,May-16,02-2199-6662,37.568215,126.958281,2016-09-27
서울특별시 용산구청,서울특별시 용산구 독서당로34길 22,서울특별시 용산구 한남동 1-353①,생활방범,2,41,한강시범아파트 입구,30,May-16,02-2199-6662,37.578913,126.965074,2016-09-27
서울특별시 용산구청,서울특별시 용산구 우사단로10길 95,서울특별시 용산구 한남동 758-12②,생활방범,1,130,민들레 미용실 앞,30,May-16,02-2199-6662,37.56961,126.956522,2016-09-27
서울특별시 용산구청,서울특별시 용산구 대사관로30나길 26-6,서울특별시 용산구 한남동 578-3①,생활방범,2,41,경향하이츠빌라 뒤,30,Feb-16,02-2199-6662,37.572735,126.955353,2016-09-27
서울특별시 용산구청,서울특별시 용산구 한남대로46길 2-3,서울특별시 용산구 한남동 792-3②,생활방범,2,41,할리데이비슨 대리점 위편 주택가,30,Jul-16,02-2199-6662,37.570754,126.969569,2016-09-27
서울특별시 용산구청,서울특별시 용산구 독서당로5길 16,서울특별시 용산구 한남동 568-5①,생활방범,2,200,골목길,30,Jul-16,02-2199-6662,37.573945,126.953853,2016-09-27
서울특별시 용산구청,서울특별시 용산구 한남대로8길 9-2,서울특별시 용산구 한남동 419①,생활방범,2,41,한국입정교성회 뒤,30,Jul-16,02-2199-6662,37.577411,126.95579,2016-09-27
서울특별시 용산구청,서울특별시 용산구 서빙고로 417,서울특별시 용산구 한남동 551①,생활방범,2,41,하이페리온2차 정문 앞,30,Jul-16,02-2199-6662,37.573928,126.952333,2016-09-27
서울특별시 용산구청,서울특별시 용산구 한남대로40길 63,서울특별시 용산구 한남동 726-339②,차량방범,2,130,,30,Mar-16,02-2199-6662,37.544624,127.003333,2016-09-27
서울특별시 용산구청,서울특별시 용산구 한남대로40길 71,서울특별시 용산구 한남동 726-331②,차량방범,2,130,,30,Mar-16,02-2199-6662,37.544995,127.003077,2016-09-27
서울특별시 용산구청,서울특별시 용산구 한남대로40길 51,서울특별시 용산구 한남동 726-343(동)②,차량방범,1,130,,30,Mar-16,02-2199-6662,37.54418,127.003583,2016-09-27
서울특별시 용산구청,서울특별시 용산구 한남대로40길 51,서울특별시 용산구 한남동 726-343(서)②,차량방범,2,130,,30,Mar-16,02-2199-6662,37.54418,127.003583,2016-09-27
서울특별시 용산구청,서울특별시 용산구 한남대로42길 33,서울특별시 용산구 한남동 790-3②,차량방범,1,130,,30,Mar-16,02-2199-6662,37.543643,127.002869,2016-09-27
서울특별시 용산구청,서울특별시 용산구 한남대로40길 22,서울특별시 용산구 한남동 726-90②,차량방범,2,130,,30,Mar-16,02-2199-6662,37.542898,127.003468,2016-09-27
서울특별시 용산구청,서울특별시 용산구 한남대로42길 12,서울특별시 용산구 한남동 794-8②,차량방범,1,130,,30,Mar-16,02-2199-6662,37.542558,127.002981,2016-09-27
서울특별시 용산구청,서울특별시 용산구 한남대로46길 16,서울특별시 용산구 한남동 791-9②,차량방범,2,130,,30,Mar-16,02-2199-6662,37.543212,127.00241,2016-09-27
서울특별시 용산구청,서울특별시 용산구 한남대로42길 24,서울특별시 용산구 한남동 789-6②,차량방범,3,130,,30,Mar-16,02-2199-6662,37.543166,127.003131,2016-09-27
서울특별시 용산구청,서울특별시 용산구 한남대로46길 38,서울특별시 용산구 한남동 726-380②,차량방범,2,130,,30,Mar-16,02-2199-6662,37.54427,127.00259,2016-09-27
서울특별시 용산구청,서울특별시 용산구 한남대로46길 38,서울특별시 용산구 한남동 738-9②,생활방범,1,130,한남동 어린이놀이터,30,Mar-16,02-2199-6662,37.536613,126.999562,2016-09-27
서울특별시 용산구청,서울특별시 용산구 한남대로46길 38,서울특별시 용산구 한남동 738-9②,생활방범,1,130,한남동 어린이놀이터,30,Mar-16,02-2199-6662,37.536613,126.999562,2016-09-27
서울특별시 용산구청,서울특별시 용산구 독서당로 73,서울특별시 용산구 한남동 263-10①,차량방범,2,41,성아맨션아파트 앞,30,Aug-16,02-2199-6662,37.534199,127.008637,2016-09-27
서울특별시 용산구청,서울특별시 용산구 대사관로31길 34,서울특별시 용산구 한남동 704-16②,차량방범,2,41,단국대버스정류장(SK주유소 입구),30,Aug-16,02-2199-6662,37.534909,127.006085,2016-09-27
서울특별시 용산구청,서울특별시 용산구 한남대로27길 19,서울특별시 용산구 한남동 696-3,생활방범,2,130,한남타워 담장,30,Aug-16,02-2199-6662,37.57174,126.963517,2016-09-27
서울특별시 용산구청,서울특별시 용산구 한남대로42가길 32,서울특별시 용산구 한남동 726-358②,생활방범,3,130,성아슈퍼 앞 사거리,30,Aug-16,02-2199-6662,37.571073,126.971376,2016-09-27
서울특별시 용산구청,서울특별시 용산구 한남대로20길 61-10,서울특별시 용산구 한남동 32-18,생활방범,2,130,몽골 대사관 앞 막다른 골목 입구,30,Aug-16,02-2199-6662,37.577535,126.960899,2016-09-27
서울특별시 용산구청,서울특별시 용산구 독서당로6길 32,서울특별시 용산구 한남동 508①,생활방범,2,130,리버탑 빌라 앞,30,Aug-16,02-2199-6662,37.576063,126.954428,2016-09-27
서울특별시 용산구청,서울특별시 용산구 대사관로30가길 66,서울특별시 용산구 한남동 767-9①,생활방범,2,130,좁은 골목길,30,Aug-16,02-2199-6662,37.571044,126.955839,2016-09-27
서울특별시 용산구청,서울특별시 용산구 독서당로 123,서울특별시 용산구 한남동 4-28 ①,어린이보호,1,130,독일인학교 진입부,30,Dec-16,02-2199-6662,37.578762,126.963213,2016-09-27
서울특별시 용산구청,서울특별시 용산구 이태원로 271,서울특별시 용산구 한남동 산10-214②,어린이보호,1,130,용산국제학교 정문 앞,30,Dec-16,02-2199-6662,37.570124,126.96598,2016-09-27
서울특별시 용산구청,서울특별시 용산구 이태원로 240,서울특별시 용산구 한남동 683-142②,차량방범,2,41,백제가든,30,Jun-16,02-2199-6662,37.536115,127.000164,2016-09-27
서울특별시 용산구청,서울특별시 용산구 한남대로 110,서울특별시 용산구 한남동 722-11②,어린이보호,1,130,둥지부동산 앞,30,Nov-16,02-2199-6662,37.572761,126.964092,2016-09-27
서울특별시 용산구청,서울특별시 용산구 한남대로28가길 36,서울특별시 용산구 한남동 712-8②,생활방범,2,130,한남초교 옆 골목 끝부분,30,Mar-16,02-2199-6662,37.573884,126.962732,2016-09-27
서울특별시 용산구청,서울특별시 용산구 대사관로34나길 33-16,서울특별시 용산구 한남동 567-1①,생활방범,2,130,주택밀집지역,30,Mar-16,02-2199-6662,37.573184,126.953756,2016-09-27
서울특별시 용산구청,서울특별시 용산구 독서당로14길 73-4,서울특별시 용산구 한남동 468-5①,생활방범,2,130,한미빌라,30,Mar-16,02-2199-6662,37.576627,126.954485,2016-09-27
서울특별시 용산구청,서울특별시 용산구 한남대로10길 58-11,서울특별시 용산구 한남동 316-3,생활방범,1,130,주택 앞,30,Oct-16,02-2199-6662,37.576184,126.958005,2016-09-27
서울특별시 용산구청,서울특별시 용산구 독서당로3길 23,서울특별시 용산구 한남동 557-47,생활방범,2,130,청운독서실 옆,30,Oct-16,02-2199-6662,37.573803,126.952938,2016-09-27
서울특별시 용산구청,서울특별시 용산구 대사관로31길 8,서울특별시 용산구 한남동 657-87,생활방범,3,130,이쯔모 앞,30,Feb-16,02-2199-6662,37.573848,126.958745,2016-09-27
서울특별시 용산구청,서울특별시 용산구 이태원로 272,서울특별시 용산구 한남동 729-47,생활방범,2,41,한아름슈퍼 앞,30,Feb-16,02-2199-6662,37.570499,126.964729,2016-09-27
서울특별시 용산구청,서울특별시 용산구 이태원로42길54,서울특별시 용산구 한남동 683-42,생활방범,2,130,골목계단밑,30,Feb-16,02-2199-6662,37.56973,126.962186,2016-09-27
서울특별시 용산구청,서울특별시 용산구 대사관로34나길 35,서울특별시 용산구 한남동 567-2,생활방범,2,130,재개발지역 구멍가게앞,30,Feb-16,02-2199-6662,37.572967,126.953854,2016-09-27
